alpha_center_deg,z0x,z0y,z0z,x0x,x0y,x0z,y0x,y0y,y0z,n_rows,cond
-62.49341836196718,0.20900428825625492,-0.4527908639694883,-0.8667742733816347,-0.0038169482896202034,-0.8867205136785034,0.4622901270062835,0.977907274948014,0.09331218638257113,0.1870566691573803,100,0.18045804675182422
-62.38206328580483,0.43175043752476244,-0.4194488084884545,-0.7985325646176191,-0.002492290972419292,-0.8858492390154137,0.4639665011846452,0.901989660796001,0.1983275643813244,0.3835111850046704,100,0.18186427297539018
-62.27532446706966,0.4092275690586525,-0.4307717010536149,-0.8043435449443981,-0.004681203970557323,-0.8825173448224741,0.4702565495736092,0.9124203434008538,0.18867664841963191,0.3631669578711736,100,0.19813718292843066
-62.16910100716992,0.4608054075201342,-0.41565013732456035,-0.7841513500226072,-0.004578531165966792,-0.8846512219810618,0.4662309004128493,0.887489387797153,0.2112514586683087,0.40955513396604676,100,0.18805039267184345
-62.06184922493501,-0.14268993965808496,-0.4583854084841634,-0.8772242577637593,0.010787420676501633,-0.8869609044700517,0.46171851327060315,0.9897086503994599,-0.056419599701473484,-0.13150519417120085,100,0.20339710198462713
-61.95203144375093,0.7426908820649144,-0.2850392337234694,-0.6059396743372863,0.013206771290283166,-0.8984703511906427,0.43883551499787415,0.6695041709278036,0.3339216424098634,0.6635212896664084,100,0.21389423104463157
-61.842211282163824,-0.0868573237271563,-0.45314165423093417,-0.8871969603846761,0.012079943980415779,-0.8909761997001898,0.45388928883730834,0.9961475193305387,-0.028706319315788792,-0.08286173400885347,100,0.21565659639382112
-61.729825809388174,-0.04286881080176535,-0.4742054073595269,-0.8793699430225186,0.01005621969510994,-0.8803393000846171,0.47423790355893125,0.9990300983983846,-0.011486877622382907,-0.04250781265370249,100,0.1668737107133223
-61.617441764978246,-0.0502916306786895,-0.47978604395261476,-0.8759429798291541,0.01569258311316985,-0.8773241633201835,0.47964159045038657,0.9986112830921322,-0.01037614971170342,-0.05165114517845431,100,0.1915913397011103
-61.509675134219215,0.5956815924688454,-0.4041824477806472,-0.6941181378553831,0.012121446442723977,-0.8595467460778401,0.510913360407744,0.8031291994006422,0.31275539997423146,0.5071168986111999,100,0.23571735359635732
-61.40806651644315,0.5814254587359624,-0.4096986080236021,-0.7029164150289838,0.012064869271304953,-0.8595218757058634,0.5109565383792839,0.8135102180447041,0.3055637343772935,0.4948049407294361,100,0.23822831592769753
-61.305946255861926,0.3911929988199838,-0.46154583668021015,-0.796205675888707,0.012462646065825839,-0.8624146197318738,0.5060491143414495,0.9202242770799226,0.20788570012363114,0.33161847891340684,100,0.22519560772461533
-61.203312644353986,0.5491051104111794,-0.42048656307512494,-0.7222704673414215,0.012276141970002291,-0.8600636680576861,0.5100390016709415,0.8356631343182843,0.2889317171243533,0.46710340266467115,100,0.21098052919204685
-61.10273049456675,-0.9946508960956161,-0.06106997177522779,-0.08330698316204381,0.008744060065908395,-0.85339178437756,0.521196703529913,0.10292296298568143,-0.5176803269434305,-0.8493609025532026,100,0.2634062898921707
-61.002147963015766,0.8766325053708027,-0.23923781470203098,-0.4174694222861194,0.011223822035380554,-0.8572267985265226,0.5148167069034247,0.4810296002807184,0.455990662080448,0.7487877134069488,100,0.23969792367741377
-60.90105123837849,-0.8742756989551739,-0.25837724169436577,-0.41095401590792763,0.007819856234571489,-0.8539642800345429,0.5202728690538797,0.48536671915667295,-0.4516483249160746,-0.748620690694287,100,0.15419947899512965
-60.79841581901565,-0.31022998878990315,-0.5141346692893625,-0.7996392285838249,-0.004915396719299969,-0.8402610344503003,0.5421597853581575,0.9506488273439928,-0.17212476817480196,-0.2581469954314058,100,0.18521685637947577
-60.70091294167052,-0.10907180361732456,-0.5521521999337106,-0.8265780602968044,-0.006442973268102094,-0.8311289656549598,0.5560423819681225,0.9940129927476453,-0.06597416583542842,-0.0870952334584912,100,0.23816503904015518
-60.60289786043869,-0.043909038663334975,-0.5614327437622993,-0.8263566243185796,-0.007595244973919692,-0.826942883147798,0.5622346309726871,0.9990066609274675,-0.030963563146766526,-0.03204604780325181,100,0.2586535699715482
-60.50283093724932,-0.04315129566118491,-0.5602220731331896,-0.8272177430744049,-0.0077107314954028075,-0.8277775643795008,0.5610034300516774,0.9990387931920196,-0.03058647878217864,-0.03139995243850743,100,0.26926689800403886
-60.401736910679276,-0.13117301012310784,-0.5500910982337305,-0.8247383979537095,-0.006423122105247224,-0.8314376173446753,0.5555809859657102,0.9913386832549531,-0.07817462573122898,-0.10552887270372095,100,0.2641433493016225
-60.303209981272424,-0.46105108909570175,-0.47290027541988755,-0.750864317138231,-0.00837300734720811,-0.8438087585581666,0.5365786724502654,0.8873340892762044,-0.2536771737628755,-0.3850793496411474,100,0.2168663707936499
-60.20724911923885,-0.9916621127890045,0.08349113176966702,0.09816050618587902,-0.020177773113886,-0.8529358054098327,0.5216256984869942,-0.1272757303299118,-0.51529578182409,-0.8475087879799756,100,0.22918602038748273
-60.11077695454135,0.8039945492062932,-0.33052028683322066,-0.49431680614587115,-0.02037223382629794,-0.8461145655195058,0.5326115977939878,0.5942875877346724,0.41814648391134834,0.6870049352494353,100,0.28325747770025816
