zone_id,alpha_nom_deg,beta_nom_deg,delta_alpha_deg,delta_beta_deg,n_reflections,info
697,1.638,0.0,-0.8533929538194065,-1.2237583021891238,196,"{'status': 'ok', 'success': True, 'cost': 0.12500895905868115, 'nfev': 4}"
698,1.7400000000000002,0.0,-0.8638255515551789,-1.4477188089534008,198,"{'status': 'ok', 'success': True, 'cost': 0.1284816067728315, 'nfev': 4}"
699,1.8430000000000002,0.0,-0.974146590288987,-1.49884034890217,191,"{'status': 'ok', 'success': True, 'cost': 0.1258258484530398, 'nfev': 4}"
700,1.946,0.0,-1.0765958211413713,-1.5557782490506946,188,"{'status': 'ok', 'success': True, 'cost': 0.12154186464564135, 'nfev': 4}"
701,2.048,0.0,-1.1655278503282454,-1.5331628822675025,191,"{'status': 'ok', 'success': True, 'cost': 0.12356974763018086, 'nfev': 4}"
702,2.1510000000000002,0.0,-1.2689910191307132,-1.6141567151801453,186,"{'status': 'ok', 'success': True, 'cost': 0.12372877695910289, 'nfev': 4}"
703,2.254,0.0,-1.3879245054789127,-1.7323440948061957,191,"{'status': 'ok', 'success': True, 'cost': 0.13002149775127214, 'nfev': 4}"
704,2.356,0.0,-1.5252830983158572,-1.7478923807577227,188,"{'status': 'ok', 'success': True, 'cost': 0.13069916993263211, 'nfev': 4}"
705,2.459,0.0,-1.6431528948224117,-1.8353946884326187,184,"{'status': 'ok', 'success': True, 'cost': 0.12997611523616398, 'nfev': 4}"
706,2.562,0.0,-1.7318432255285972,-1.886117404092817,181,"{'status': 'ok', 'success': True, 'cost': 0.12396350398636656, 'nfev': 4}"
707,2.664,0.0,-1.788314709756207,-1.9388942763378638,175,"{'status': 'ok', 'success': True, 'cost': 0.1201806458988231, 'nfev': 4}"
708,2.767,0.0,-1.9356402959695276,-1.9920980285256555,169,"{'status': 'ok', 'success': True, 'cost': 0.11997528208512215, 'nfev': 4}"
709,2.869,0.0,-2.0466377005130236,-2.174801814041377,173,"{'status': 'ok', 'success': True, 'cost': 0.127488245985793, 'nfev': 4}"
710,2.972,0.0,-2.265733485604099,-2.2697172979081053,167,"{'status': 'ok', 'success': True, 'cost': 0.12463894082126653, 'nfev': 4}"
711,3.075,0.0,-2.345895442782748,-2.3667269790049716,162,"{'status': 'ok', 'success': True, 'cost': 0.12106442422823323, 'nfev': 4}"
712,3.177,0.0,-2.561461729636251,-2.452802612657693,155,"{'status': 'ok', 'success': True, 'cost': 0.11512627278728516, 'nfev': 4}"
713,3.28,0.0,-2.6701137715320806,-2.5338521097768854,147,"{'status': 'ok', 'success': True, 'cost': 0.10958640205250801, 'nfev': 4}"
714,3.383,0.0,-2.9108467420635487,-2.799100588951853,140,"{'status': 'ok', 'success': True, 'cost': 0.10542707833652401, 'nfev': 4}"
715,3.485,0.0,-3.1063055714681833,-2.979845459716207,136,"{'status': 'ok', 'success': True, 'cost': 0.10364100929694146, 'nfev': 4}"
716,3.5879999999999996,0.0,-3.39863821869332,-3.1664707256594635,133,"{'status': 'ok', 'success': True, 'cost': 0.10355772812815385, 'nfev': 5}"
717,3.6900000000000004,0.0,-3.5604796745505265,-3.327532036839093,129,"{'status': 'ok', 'success': True, 'cost': 0.09977461785754319, 'nfev': 5}"
718,3.7930000000000006,0.0,-3.6638048248900374,-3.4449921685191898,123,"{'status': 'ok', 'success': True, 'cost': 0.09255206567216151, 'nfev': 4}"
719,3.896,0.0,-3.927111611426266,-3.6834926470406275,119,"{'status': 'ok', 'success': True, 'cost': 0.0910233746645305, 'nfev': 5}"
720,3.9980000000000007,0.0,-4.087577067526543,-3.850954481507189,117,"{'status': 'ok', 'success': True, 'cost': 0.08872352175212389, 'nfev': 5}"
721,4.101,0.0,-4.277393607515504,-4.2177559549159,121,"{'status': 'ok', 'success': True, 'cost': 0.09180114034148817, 'nfev': 5}"
722,4.204,0.0,-4.421038395881209,-4.32616176678582,118,"{'status': 'ok', 'success': True, 'cost': 0.0906042066527879, 'nfev': 5}"
723,4.306,0.0,-4.6208976102703785,-4.5849246836741555,117,"{'status': 'ok', 'success': True, 'cost': 0.09212322221511596, 'nfev': 5}"
724,4.409,0.0,-4.833442531016763,-4.815314198679612,118,"{'status': 'ok', 'success': True, 'cost': 0.0877977046195182, 'nfev': 5}"
725,4.512,0.0,-4.925168334963723,-5.053468287919701,115,"{'status': 'ok', 'success': True, 'cost': 0.08803201784785206, 'nfev': 5}"
726,4.614,0.0,-5.0204699075377315,-5.1676025976357565,117,"{'status': 'ok', 'success': True, 'cost': 0.09068468918642268, 'nfev': 5}"
727,4.717,0.0,-5.112427437418019,-5.364214430267196,114,"{'status': 'ok', 'success': True, 'cost': 0.08422210655630293, 'nfev': 5}"
728,4.819,0.0,-5.2673849596363524,-5.5484561528272485,113,"{'status': 'ok', 'success': True, 'cost': 0.08444697479131616, 'nfev': 5}"
729,4.922,0.0,-5.434309028696302,-5.742501708895101,115,"{'status': 'ok', 'success': True, 'cost': 0.08453301384048127, 'nfev': 5}"
730,5.025,0.0,-5.576406984684487,-6.015666051786824,115,"{'status': 'ok', 'success': True, 'cost': 0.08318632926619676, 'nfev': 5}"
731,5.127,0.0,-5.888746190980192,-6.330730062869054,114,"{'status': 'ok', 'success': True, 'cost': 0.08141446091264996, 'nfev': 5}"
732,5.23,0.0,-6.020590022157737,-6.529069841292274,116,"{'status': 'ok', 'success': True, 'cost': 0.07945367401700706, 'nfev': 5}"
733,5.333,0.0,-6.241903582740622,-6.637277869178596,116,"{'status': 'ok', 'success': True, 'cost': 0.07542855214387942, 'nfev': 5}"
734,5.435,0.0,-6.454614444992694,-6.7011967200487135,115,"{'status': 'ok', 'success': True, 'cost': 0.07338568363737778, 'nfev': 5}"
735,5.538,0.0,-6.564597896174136,-6.931294623556785,114,"{'status': 'ok', 'success': True, 'cost': 0.071752821770123, 'nfev': 5}"
736,5.641,0.0,-6.629792758738686,-7.025623233882822,108,"{'status': 'ok', 'success': True, 'cost': 0.06762010802982014, 'nfev': 5}"
737,5.743,0.0,-6.667755303761076,-7.222860284075348,109,"{'status': 'ok', 'success': True, 'cost': 0.06880463198552725, 'nfev': 5}"
738,5.846,0.0,-6.766988095651497,-7.44140109326504,110,"{'status': 'ok', 'success': True, 'cost': 0.06819955459785902, 'nfev': 5}"
739,5.948000000000001,0.0,-6.779603513347821,-7.623802383384388,101,"{'status': 'ok', 'success': True, 'cost': 0.06324153623637067, 'nfev': 5}"
740,6.051,0.0,-6.885294352561444,-7.519596901877619,106,"{'status': 'ok', 'success': True, 'cost': 0.06691580307949277, 'nfev': 5}"
741,6.154,0.0,-6.894465988406793,-7.3083291469304745,111,"{'status': 'ok', 'success': True, 'cost': 0.07234833265186104, 'nfev': 5}"
742,6.256,0.0,-6.853184648474411,-7.160774236924784,116,"{'status': 'ok', 'success': True, 'cost': 0.08022864563536207, 'nfev': 5}"
743,6.359,0.0,-6.907528927555838,-7.040899200596306,123,"{'status': 'ok', 'success': True, 'cost': 0.08602497878027326, 'nfev': 5}"
744,6.462,0.0,-6.766146465561939,-7.141999288897442,127,"{'status': 'ok', 'success': True, 'cost': 0.09109891419288894, 'nfev': 5}"
745,6.564000000000001,0.0,-6.764229500510688,-7.015005351768269,127,"{'status': 'ok', 'success': True, 'cost': 0.09254547336538627, 'nfev': 5}"
746,6.667,0.0,-6.821602311756073,-6.88911283330863,124,"{'status': 'ok', 'success': True, 'cost': 0.09221444134553472, 'nfev': 5}"
747,6.769,0.0,-6.930186057975009,-7.000556479104597,131,"{'status': 'ok', 'success': True, 'cost': 0.09794423739683603, 'nfev': 5}"
748,6.872,0.0,-7.043721214286554,-6.987341905227363,136,"{'status': 'ok', 'success': True, 'cost': 0.10384725247120508, 'nfev': 5}"
749,6.975,0.0,-7.117256937845832,-6.880295764469332,136,"{'status': 'ok', 'success': True, 'cost': 0.10446647350258859, 'nfev': 5}"
750,7.077,0.0,-7.174348158694411,-6.794204823333909,138,"{'status': 'ok', 'success': True, 'cost': 0.10422135956904793, 'nfev': 5}"
751,7.180000000000001,0.0,-7.111379930594079,-6.792456687992763,145,"{'status': 'ok', 'success': True, 'cost': 0.11052871072662176, 'nfev': 5}"
752,7.283,0.0,-7.088506102342027,-6.883119384209511,146,"{'status': 'ok', 'success': True, 'cost': 0.11053633795388162, 'nfev': 5}"
753,7.385,0.0,-7.200909757297129,-6.827881598713462,145,"{'status': 'ok', 'success': True, 'cost': 0.10951975071746223, 'nfev': 5}"
754,7.488,0.0,-7.26123549296464,-6.786290837173942,144,"{'status': 'ok', 'success': True, 'cost': 0.1097137095741679, 'nfev': 5}"
755,7.591000000000001,0.0,-7.39461699258951,-6.850685449430605,152,"{'status': 'ok', 'success': True, 'cost': 0.11543264248973006, 'nfev': 5}"
756,7.6930000000000005,0.0,-7.498473945858459,-6.964747083030839,156,"{'status': 'ok', 'success': True, 'cost': 0.1184242570308596, 'nfev': 5}"
757,7.796000000000001,0.0,-7.603801384620175,-7.232532793018846,154,"{'status': 'ok', 'success': True, 'cost': 0.12104317791847433, 'nfev': 5}"
758,7.898000000000001,0.0,-7.830437296318049,-7.410927403841503,155,"{'status': 'ok', 'success': True, 'cost': 0.11923307134485116, 'nfev': 5}"
759,8.001,0.0,-7.932754185538283,-7.5632165490299625,153,"{'status': 'ok', 'success': True, 'cost': 0.12086127337162542, 'nfev': 5}"
760,8.104,0.0,-8.001443986130722,-7.680261067739178,147,"{'status': 'ok', 'success': True, 'cost': 0.11416052893301488, 'nfev': 5}"
761,8.206,0.0,-8.097095294369451,-7.788053015731718,143,"{'status': 'ok', 'success': True, 'cost': 0.10661943789402915, 'nfev': 5}"
762,8.309,0.0,-8.15200681391015,-7.841000474092669,138,"{'status': 'ok', 'success': True, 'cost': 0.10496137357394628, 'nfev': 5}"
763,8.412,0.0,-8.230106422425752,-8.005632057546832,135,"{'status': 'ok', 'success': True, 'cost': 0.1019939732916573, 'nfev': 5}"
764,8.514,0.0,-8.395633427035326,-8.208606580657406,133,"{'status': 'ok', 'success': True, 'cost': 0.0992192729180719, 'nfev': 5}"
765,8.617,0.0,-8.533594837218489,-8.22554347928411,137,"{'status': 'ok', 'success': True, 'cost': 0.1020455880065621, 'nfev': 5}"
766,8.72,0.0,-8.685012157910354,-8.490310982353131,133,"{'status': 'ok', 'success': True, 'cost': 0.1016166632517014, 'nfev': 5}"
767,8.822,0.0,-8.81591845638764,-8.641893455065405,131,"{'status': 'ok', 'success': True, 'cost': 0.10061054161784455, 'nfev': 5}"
768,8.925,0.0,-8.945398432160017,-8.975580969820799,137,"{'status': 'ok', 'success': True, 'cost': 0.10554578960993967, 'nfev': 5}"
769,9.027,0.0,-9.100199631926936,-9.184793491134961,140,"{'status': 'ok', 'success': True, 'cost': 0.10797667564597829, 'nfev': 5}"
770,9.13,0.0,-9.175949082644197,-9.295465099857935,138,"{'status': 'ok', 'success': True, 'cost': 0.10496274371247385, 'nfev': 5}"
771,9.233,0.0,-9.334689237195269,-9.44638976373954,134,"{'status': 'ok', 'success': True, 'cost': 0.09981032057351244, 'nfev': 5}"
772,9.335,0.0,-9.496155427314234,-9.577116523452935,132,"{'status': 'ok', 'success': True, 'cost': 0.09813397007231894, 'nfev': 5}"
773,9.438,0.0,-9.577475918595153,-9.665162829648374,130,"{'status': 'ok', 'success': True, 'cost': 0.09786880634906875, 'nfev': 5}"
774,9.541,0.0,-9.598899015612925,-9.89751080405653,126,"{'status': 'ok', 'success': True, 'cost': 0.09656152029115246, 'nfev': 5}"
775,9.643000000000002,0.0,-9.606634029086221,-9.911705789421084,128,"{'status': 'ok', 'success': True, 'cost': 0.09731469206302856, 'nfev': 5}"
776,9.746,0.0,-9.858262901705944,-10.045583905471185,132,"{'status': 'ok', 'success': True, 'cost': 0.10138562087066097, 'nfev': 5}"
777,9.848,0.0,-9.976221027986472,-10.443636075773256,128,"{'status': 'ok', 'success': True, 'cost': 0.09261513918468428, 'nfev': 5}"
778,9.951,0.0,-10.111133724533618,-10.512401253370331,127,"{'status': 'ok', 'success': True, 'cost': 0.09253438602324222, 'nfev': 5}"
779,10.054,0.0,-10.29110149179408,-10.727567034620398,128,"{'status': 'ok', 'success': True, 'cost': 0.09051736357013618, 'nfev': 5}"
780,10.156,0.0,-10.452397637386332,-10.703098076965667,136,"{'status': 'ok', 'success': True, 'cost': 0.09539560668902622, 'nfev': 5}"
781,10.259,0.0,-10.564521703969561,-10.80969083288648,133,"{'status': 'ok', 'success': True, 'cost': 0.09305495648041873, 'nfev': 5}"
782,10.362,0.0,-10.759850564333519,-10.906213782726745,133,"{'status': 'ok', 'success': True, 'cost': 0.09136719429816109, 'nfev': 5}"
783,10.464,0.0,-10.707796643661421,-10.881505777075184,135,"{'status': 'ok', 'success': True, 'cost': 0.09279857376137039, 'nfev': 5}"
784,10.567,0.0,-10.69779689603629,-10.724476344426675,131,"{'status': 'ok', 'success': True, 'cost': 0.09320383319170936, 'nfev': 5}"
785,10.67,0.0,-10.780356446327088,-10.795796112696113,129,"{'status': 'ok', 'success': True, 'cost': 0.09271314684676196, 'nfev': 5}"
786,10.772,0.0,-10.901019925055074,-10.870836402415684,130,"{'status': 'ok', 'success': True, 'cost': 0.09151489824232775, 'nfev': 5}"
787,10.875,0.0,-10.82886170864289,-10.902445008259573,132,"{'status': 'ok', 'success': True, 'cost': 0.09471396867506607, 'nfev': 5}"
788,10.977,0.0,-10.940766837644398,-11.110723560048342,133,"{'status': 'ok', 'success': True, 'cost': 0.09748988739444478, 'nfev': 5}"
789,11.080000000000002,0.0,-11.06489115988492,-11.086669835886271,132,"{'status': 'ok', 'success': True, 'cost': 0.09580759486945659, 'nfev': 5}"
790,11.183,0.0,-11.181513589723766,-11.132392570363544,134,"{'status': 'ok', 'success': True, 'cost': 0.09860532965755106, 'nfev': 5}"
791,11.285,0.0,-11.2598061046855,-11.212131625868455,133,"{'status': 'ok', 'success': True, 'cost': 0.09991849552467623, 'nfev': 5}"
792,11.388,0.0,-11.378288321197054,-11.249086406916694,140,"{'status': 'ok', 'success': True, 'cost': 0.1077423364322738, 'nfev': 5}"
793,11.491,0.0,-11.365631505384284,-11.22152295697309,139,"{'status': 'ok', 'success': True, 'cost': 0.10588260284076367, 'nfev': 5}"
794,11.593,0.0,-11.564382897502698,-11.173088649796465,141,"{'status': 'ok', 'success': True, 'cost': 0.10835184914254056, 'nfev': 5}"
795,11.696,0.0,-11.719236693353206,-11.221990013114166,130,"{'status': 'ok', 'success': True, 'cost': 0.09744050026455581, 'nfev': 5}"
796,11.799,0.0,-11.79933552607944,-11.275312942763428,131,"{'status': 'ok', 'success': True, 'cost': 0.09977953105912973, 'nfev': 5}"
797,11.901,0.0,-11.896945847260335,-11.412843850670413,133,"{'status': 'ok', 'success': True, 'cost': 0.1046833283401103, 'nfev': 5}"
798,12.004,0.0,-11.937984460479377,-11.590211180528648,128,"{'status': 'ok', 'success': True, 'cost': 0.09771928410437906, 'nfev': 5}"
799,12.106,0.0,-12.032581787420458,-11.822543138761873,133,"{'status': 'ok', 'success': True, 'cost': 0.10416801969308967, 'nfev': 5}"
800,12.209,0.0,-12.132722477174255,-11.880096756841745,131,"{'status': 'ok', 'success': True, 'cost': 0.09789907519720416, 'nfev': 5}"
801,12.312000000000001,0.0,-12.244010743171707,-11.863906376480491,132,"{'status': 'ok', 'success': True, 'cost': 0.09782134077055296, 'nfev': 5}"
802,12.414,0.0,-12.314585322849407,-12.114656551518788,137,"{'status': 'ok', 'success': True, 'cost': 0.10224123177837788, 'nfev': 5}"
803,12.517,0.0,-12.433258109068598,-12.143406415696795,131,"{'status': 'ok', 'success': True, 'cost': 0.09653276016524714, 'nfev': 5}"
804,12.62,0.0,-12.743766690774173,-12.478348675501659,130,"{'status': 'ok', 'success': True, 'cost': 0.09495288644322891, 'nfev': 5}"
805,12.722,0.0,-12.701205312494222,-12.621693657554523,135,"{'status': 'ok', 'success': True, 'cost': 0.09972162000624027, 'nfev': 5}"
806,12.825,0.0,-12.87212296939495,-12.83834224587246,140,"{'status': 'ok', 'success': True, 'cost': 0.10940658288424626, 'nfev': 5}"
807,12.927,0.0,-12.986630328165996,-13.022012916148174,146,"{'status': 'ok', 'success': True, 'cost': 0.11751529947743819, 'nfev': 5}"
808,13.03,0.0,-13.101814494282847,-13.076713882470418,142,"{'status': 'ok', 'success': True, 'cost': 0.11062899036368908, 'nfev': 5}"
809,13.133,0.0,-13.127802210033781,-13.256627498026912,139,"{'status': 'ok', 'success': True, 'cost': 0.10367892784436303, 'nfev': 5}"
810,13.235,0.0,-13.275668594107977,-13.304686973674368,138,"{'status': 'ok', 'success': True, 'cost': 0.10177502315924977, 'nfev': 5}"
811,13.338,0.0,-13.326566659786792,-13.385851846561115,135,"{'status': 'ok', 'success': True, 'cost': 0.10016414014109108, 'nfev': 5}"
812,13.441,0.0,-13.323489707695249,-13.385757748723462,133,"{'status': 'ok', 'success': True, 'cost': 0.09945929136467227, 'nfev': 5}"
813,13.543,0.0,-13.436988607365562,-13.603074938510705,131,"{'status': 'ok', 'success': True, 'cost': 0.09675384351618826, 'nfev': 5}"
814,13.646,0.0,-13.557878588731795,-13.781664376550813,130,"{'status': 'ok', 'success': True, 'cost': 0.09797787788377052, 'nfev': 5}"
815,13.749,0.0,-13.725492472730547,-13.996123853591689,126,"{'status': 'ok', 'success': True, 'cost': 0.09397976744889149, 'nfev': 5}"
816,13.851,0.0,-13.841044648171938,-14.10199334040903,122,"{'status': 'ok', 'success': True, 'cost': 0.0880878171020694, 'nfev': 5}"
817,13.954,0.0,-13.8809548934226,-14.172281923282146,126,"{'status': 'ok', 'success': True, 'cost': 0.09223874617999268, 'nfev': 5}"
818,14.056,0.0,-14.022280488368025,-14.324003094245256,128,"{'status': 'ok', 'success': True, 'cost': 0.09328096732222432, 'nfev': 5}"
819,14.159,0.0,-14.22653993688751,-14.488531582035408,133,"{'status': 'ok', 'success': True, 'cost': 0.09839348265825038, 'nfev': 5}"
820,14.262,0.0,-14.390964557968648,-14.471748614226026,135,"{'status': 'ok', 'success': True, 'cost': 0.10072596468102973, 'nfev': 5}"
821,14.363999999999999,0.0,-14.462475448860589,-14.768420909828514,140,"{'status': 'ok', 'success': True, 'cost': 0.10422048981965262, 'nfev': 5}"
822,14.467000000000002,0.0,-14.51460565638128,-14.77031504859918,133,"{'status': 'ok', 'success': True, 'cost': 0.09937844786904954, 'nfev': 5}"
823,14.57,0.0,-14.6544082817825,-14.847201365686153,136,"{'status': 'ok', 'success': True, 'cost': 0.10215025864192165, 'nfev': 5}"
824,14.672,0.0,-14.71028096253336,-14.976567921206641,135,"{'status': 'ok', 'success': True, 'cost': 0.09885494409340184, 'nfev': 5}"
825,14.775,0.0,-14.770592205067462,-15.062684463082254,134,"{'status': 'ok', 'success': True, 'cost': 0.09626477327118171, 'nfev': 5}"
826,14.877,0.0,-14.818437087011926,-15.043879042106433,136,"{'status': 'ok', 'success': True, 'cost': 0.09979408686994329, 'nfev': 5}"
827,14.98,0.0,-15.009681032358353,-15.160235788779643,129,"{'status': 'ok', 'success': True, 'cost': 0.09285390852423883, 'nfev': 5}"
828,15.083000000000002,0.0,-15.097933293973364,-15.197652001722187,130,"{'status': 'ok', 'success': True, 'cost': 0.09441611501267713, 'nfev': 5}"
829,15.185,0.0,-15.141462701435756,-15.098984920176594,135,"{'status': 'ok', 'success': True, 'cost': 0.09883659883854032, 'nfev': 5}"
830,15.288000000000002,0.0,-15.312579659564403,-15.216428084919002,137,"{'status': 'ok', 'success': True, 'cost': 0.10055104764396194, 'nfev': 5}"
831,15.391,0.0,-15.380382432806233,-15.170550484918051,143,"{'status': 'ok', 'success': True, 'cost': 0.10405776230744544, 'nfev': 5}"
832,15.493000000000002,0.0,-15.452957647303991,-15.421016598548585,144,"{'status': 'ok', 'success': True, 'cost': 0.10504417470207572, 'nfev': 5}"
833,15.596,0.0,-15.528533723793522,-15.424436778554721,142,"{'status': 'ok', 'success': True, 'cost': 0.10560334567063112, 'nfev': 5}"
834,15.699,0.0,-15.651917239893352,-15.466259763380354,139,"{'status': 'ok', 'success': True, 'cost': 0.10431404633760233, 'nfev': 5}"
835,15.801,0.0,-15.835212218928786,-15.562243271233896,138,"{'status': 'ok', 'success': True, 'cost': 0.1069213957793191, 'nfev': 5}"
836,15.904,0.0,-15.89644776342652,-15.595835667215969,140,"{'status': 'ok', 'success': True, 'cost': 0.10969737464062107, 'nfev': 5}"
837,16.006,0.0,-15.970206980175131,-15.686998572549218,135,"{'status': 'ok', 'success': True, 'cost': 0.10337185470500201, 'nfev': 5}"
838,16.109,0.0,-15.955418842052325,-15.77922486112037,130,"{'status': 'ok', 'success': True, 'cost': 0.10033403381793032, 'nfev': 5}"
839,16.212,0.0,-16.076547479478243,-15.939007990414037,130,"{'status': 'ok', 'success': True, 'cost': 0.10565827752837688, 'nfev': 5}"
840,16.314,0.0,-16.195603884183924,-15.995293901226445,126,"{'status': 'ok', 'success': True, 'cost': 0.10246371659712891, 'nfev': 5}"
841,16.417,0.0,-16.37748384831719,-16.16730066609187,126,"{'status': 'ok', 'success': True, 'cost': 0.10326155096921136, 'nfev': 5}"
842,16.52,0.0,-16.4709772246158,-16.250245214409865,128,"{'status': 'ok', 'success': True, 'cost': 0.10634718361798431, 'nfev': 5}"
843,16.622,0.0,-16.796896862633897,-16.48392033287202,133,"{'status': 'ok', 'success': True, 'cost': 0.11198441769901654, 'nfev': 5}"
844,16.725,0.0,-16.818978584363954,-16.770616557657572,135,"{'status': 'ok', 'success': True, 'cost': 0.11360325460264402, 'nfev': 5}"
845,16.828,0.0,-16.971158305321627,-17.056908780930513,132,"{'status': 'ok', 'success': True, 'cost': 0.10864876284988212, 'nfev': 5}"
846,16.93,0.0,-17.09685019163108,-17.153169879998423,133,"{'status': 'ok', 'success': True, 'cost': 0.10365177490305652, 'nfev': 5}"
847,17.033,0.0,-17.231031531205648,-17.122697278356735,137,"{'status': 'ok', 'success': True, 'cost': 0.10560426295892555, 'nfev': 5}"
848,17.135,0.0,-17.306363979335014,-17.28483737519334,138,"{'status': 'ok', 'success': True, 'cost': 0.10725103444510824, 'nfev': 5}"
849,17.238,0.0,-17.408922644486314,-17.518161040628808,140,"{'status': 'ok', 'success': True, 'cost': 0.10654094092272592, 'nfev': 5}"
850,17.341,0.0,-17.512621080102758,-17.53136335740086,138,"{'status': 'ok', 'success': True, 'cost': 0.1073479301807057, 'nfev': 5}"
851,17.443,0.0,-17.61665958888512,-17.43872189615371,140,"{'status': 'ok', 'success': True, 'cost': 0.10671283238847958, 'nfev': 5}"
852,17.546,0.0,-17.77184470561336,-17.703558734311557,135,"{'status': 'ok', 'success': True, 'cost': 0.10201052980217169, 'nfev': 5}"
853,17.649,0.0,-17.82352248469105,-17.82782245769465,134,"{'status': 'ok', 'success': True, 'cost': 0.09958536869094232, 'nfev': 5}"
854,17.751,0.0,-17.870873944969905,-17.918589529545237,135,"{'status': 'ok', 'success': True, 'cost': 0.10080130356045139, 'nfev': 5}"
855,17.854,0.0,-17.981196676035612,-18.153401324400747,136,"{'status': 'ok', 'success': True, 'cost': 0.10390396587161393, 'nfev': 5}"
856,17.956,0.0,-18.108009519416697,-18.217247725239588,134,"{'status': 'ok', 'success': True, 'cost': 0.10077172420672731, 'nfev': 5}"
857,18.059,0.0,-18.236557300548103,-18.360934100108228,137,"{'status': 'ok', 'success': True, 'cost': 0.1014394029917983, 'nfev': 5}"
858,18.162,0.0,-18.303886934692944,-18.261353604958156,136,"{'status': 'ok', 'success': True, 'cost': 0.10018113531129348, 'nfev': 5}"
859,18.264,0.0,-18.435474475049688,-18.253292370362463,141,"{'status': 'ok', 'success': True, 'cost': 0.10657952887032043, 'nfev': 5}"
860,18.367,0.0,-18.526144409090698,-18.307636851709862,137,"{'status': 'ok', 'success': True, 'cost': 0.10169865103247164, 'nfev': 5}"
861,18.47,0.0,-18.726797115567486,-18.452746570273067,133,"{'status': 'ok', 'success': True, 'cost': 0.10426230699745728, 'nfev': 5}"
862,18.572,0.0,-18.66339929060235,-18.796474441309613,138,"{'status': 'ok', 'success': True, 'cost': 0.1072272672528316, 'nfev': 5}"
863,18.675,0.0,-18.836560272351765,-18.85629286164241,140,"{'status': 'ok', 'success': True, 'cost': 0.10590513978989144, 'nfev': 5}"
864,18.778,0.0,-18.951365357548813,-18.86948574187646,137,"{'status': 'ok', 'success': True, 'cost': 0.10229470167032664, 'nfev': 5}"
865,18.88,0.0,-19.068998842690025,-18.99247669312559,138,"{'status': 'ok', 'success': True, 'cost': 0.10212047438050631, 'nfev': 5}"
866,18.983,0.0,-19.093162385026755,-19.07659548982079,138,"{'status': 'ok', 'success': True, 'cost': 0.10322282903448948, 'nfev': 5}"
867,19.085,0.0,-19.240176442462808,-19.14417749082459,135,"{'status': 'ok', 'success': True, 'cost': 0.0980332472125025, 'nfev': 5}"
868,19.188,0.0,-19.367722942806203,-19.162376975847856,138,"{'status': 'ok', 'success': True, 'cost': 0.09893217206551794, 'nfev': 5}"
869,19.291,0.0,-19.509874490416408,-19.127531268367754,142,"{'status': 'ok', 'success': True, 'cost': 0.10271880690824721, 'nfev': 5}"
870,19.393,0.0,-19.617442651222692,-19.28978478576687,139,"{'status': 'ok', 'success': True, 'cost': 0.10042160766264943, 'nfev': 5}"
871,19.496,0.0,-19.64683003143354,-19.332345792356524,143,"{'status': 'ok', 'success': True, 'cost': 0.1080999512292969, 'nfev': 5}"
872,19.599,0.0,-19.624265040224024,-19.217122384212917,139,"{'status': 'ok', 'success': True, 'cost': 0.10690470654428513, 'nfev': 5}"
873,19.701,0.0,-19.66559768957633,-19.28070277767874,138,"{'status': 'ok', 'success': True, 'cost': 0.10600984792228563, 'nfev': 5}"
874,19.804,0.0,-19.678697066046716,-19.51219226607136,137,"{'status': 'ok', 'success': True, 'cost': 0.10419538068227846, 'nfev': 5}"
875,19.907,0.0,-19.800787819661164,-19.628091621545202,138,"{'status': 'ok', 'success': True, 'cost': 0.10340132544751152, 'nfev': 5}"
876,20.009,0.0,-19.97942498246284,-19.926148023349825,136,"{'status': 'ok', 'success': True, 'cost': 0.10625696494133081, 'nfev': 5}"
877,20.112000000000002,0.0,-20.14759685651875,-20.10536566380026,134,"{'status': 'ok', 'success': True, 'cost': 0.10538628299584105, 'nfev': 5}"
878,20.214,0.0,-20.315890147835606,-20.093553482376528,135,"{'status': 'ok', 'success': True, 'cost': 0.1078442934222341, 'nfev': 5}"
879,20.317,0.0,-20.439782437055438,-20.165779512066756,133,"{'status': 'ok', 'success': True, 'cost': 0.10489385799781331, 'nfev': 5}"
880,20.42,0.0,-20.57286940991428,-20.42138106111171,134,"{'status': 'ok', 'success': True, 'cost': 0.10818478748155727, 'nfev': 5}"
881,20.522,0.0,-20.624208345037996,-20.50895143949819,132,"{'status': 'ok', 'success': True, 'cost': 0.10874250331225051, 'nfev': 5}"
882,20.625,0.0,-20.70847581927831,-20.571500394427233,132,"{'status': 'ok', 'success': True, 'cost': 0.10814673626676594, 'nfev': 5}"
883,20.728,0.0,-20.778895154422578,-20.80114113368379,128,"{'status': 'ok', 'success': True, 'cost': 0.10169512537389101, 'nfev': 5}"
884,20.83,0.0,-20.820906627913367,-20.915323590078476,127,"{'status': 'ok', 'success': True, 'cost': 0.1020438187137876, 'nfev': 5}"
885,20.933,0.0,-20.75447798672016,-21.062948173402482,127,"{'status': 'ok', 'success': True, 'cost': 0.10695826415004245, 'nfev': 5}"
886,21.035000000000004,0.0,-20.89245605163006,-21.243053651910092,127,"{'status': 'ok', 'success': True, 'cost': 0.10385922044108639, 'nfev': 5}"
887,21.138,0.0,-20.969016441071357,-21.335175973789518,126,"{'status': 'ok', 'success': True, 'cost': 0.09856179046891594, 'nfev': 5}"
