alpha_center_deg,delta_alpha_deg,beta_deg,z0x,z0y,z0z,x0x,x0y,x0z,smin,n_rows
-12.9875,-12.987499999999994,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-12.884500000000001,-12.884499999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-12.782000000000002,-12.782000000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-12.6795,-12.6795,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-12.577000000000002,-12.576999999999995,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-12.4745,-12.474499999999995,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-12.3715,-12.371499999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-12.269,-12.268999999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-12.1665,-12.166499999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-12.063500000000001,-12.063499999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-11.961,-11.960999999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-11.858500000000001,-11.858499999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-11.755500000000001,-11.7555,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-11.653,-11.652999999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-11.550500000000001,-11.5505,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-11.448,-11.447999999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-11.345500000000001,-11.3455,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-11.2425,-11.2425,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-11.14,-11.14,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-11.0375,-11.0375,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-10.9345,-10.934500000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-10.832,-10.832000000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-10.729500000000002,-10.729500000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-10.6265,-10.626500000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-10.524,-10.524000000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-10.4215,-10.421500000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-10.319,-10.319000000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-10.2165,-10.216500000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-10.113499999999998,-10.113500000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-10.011,-10.011000000000005,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-9.9085,-9.908499999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-9.8055,-9.805499999999993,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-9.703,-9.703,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-9.6005,-9.600500000000006,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-9.498,-9.498,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-9.3955,-9.395499999999993,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-9.2925,-9.292499999999995,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-9.190000000000001,-9.190000000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-9.0875,-9.0875,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-8.984499999999999,-8.984499999999995,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-8.882,-8.881999999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-8.779499999999999,-8.779499999999995,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-8.6765,-8.676499999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-8.574,-8.573999999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-8.4715,-8.471499999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-8.369,-8.368999999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-8.2665,-8.266499999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-8.1635,-8.163499999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-8.061,-8.060999999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-7.9585,-7.958499999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-7.8555,-7.8555,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-7.753,-7.753,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-7.6505,-7.6505,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-7.548,-7.548,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-7.4455,-7.4455,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-7.342500000000001,-7.342500000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-7.240000000000001,-7.240000000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-7.1375,-7.137500000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-7.0345,-7.034500000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-6.932,-6.932000000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-6.8294999999999995,-6.829500000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-6.726499999999999,-6.726500000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-6.624,-6.624000000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-6.5215,-6.521500000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-6.4190000000000005,-6.419000000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-6.3165000000000004,-6.316500000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-6.2135,-6.213499999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-6.111,-6.110999999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-6.0085,-6.008500000000005,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-5.9055,-5.9055,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-5.803,-5.802999999999994,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-5.700500000000001,-5.700499999999994,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-5.5975,-5.597499999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-5.495,-5.494999999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-5.3925,-5.392499999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-5.29,-5.289999999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-5.1875,-5.187499999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-5.0845,-5.084499999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-4.982,-4.981999999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-4.8795,-4.879499999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-4.7764999999999995,-4.776499999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-4.6739999999999995,-4.673999999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-4.5714999999999995,-4.571499999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-4.468999999999999,-4.4689999999999985,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-4.366499999999999,-4.3664999999999985,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-4.2635000000000005,-4.2635,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-4.1610000000000005,-4.161,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-4.0585,-4.0584999999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-3.9555,-3.9555000000000007,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-3.853,-3.8530000000000006,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-3.7505,-3.7505000000000006,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-3.6475000000000004,-3.647500000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-3.5450000000000004,-3.545000000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-3.4425000000000003,-3.442500000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-3.3400000000000003,-3.340000000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-3.2375000000000003,-3.237500000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-3.1345000000000005,-3.1345000000000036,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-3.0320000000000005,-3.0320000000000036,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-2.9295000000000004,-2.9295000000000035,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-2.8265000000000002,-2.8265000000000047,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-2.724,-2.7240000000000046,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-2.6215,-2.621500000000005,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-2.5185,-2.5185,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-2.4160000000000004,-2.416,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-2.3135000000000003,-2.3135,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-2.211,-2.211,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-2.1085,-2.1085,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-2.0055,-2.0054999999999947,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-1.903,-1.902999999999995,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-1.8005,-1.8004999999999949,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-1.6975000000000002,-1.6974999999999962,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-1.5950000000000002,-1.5949999999999962,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-1.4925000000000002,-1.4924999999999962,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-1.39,-1.3899999999999961,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-1.2875,-1.2874999999999963,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-1.1844999999999999,-1.1844999999999977,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-1.082,-1.0819999999999976,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-0.9794999999999999,-0.9794999999999976,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-0.8765000000000001,-0.876499999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-0.7739999999999999,-0.7739999999999989,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-0.6715,-0.671499999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-0.5685000000000001,-0.5685000000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-0.46599999999999997,-0.46600000000000025,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-0.3635,-0.36350000000000027,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-0.261,-0.2610000000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
-0.1585,-0.1585000000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
-0.055499999999999994,-0.05550000000000164,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
0.047,0.04699999999999835,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
0.1495,0.14949999999999833,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
0.2525,0.252499999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
0.355,0.354999999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
0.45749999999999996,0.45749999999999696,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
0.5605,0.5604999999999957,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
0.663,0.6629999999999957,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
0.7655,0.7654999999999956,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
0.868,0.8679999999999957,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
0.9705,0.9704999999999956,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
1.0735000000000001,1.0735000000000006,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
1.176,1.1760000000000006,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
1.2785000000000002,1.2785000000000006,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
1.3815000000000002,1.3815000000000057,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
1.484,1.4840000000000058,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
1.5865,1.5865000000000056,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
1.689,1.6890000000000056,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
1.7915,1.7915000000000056,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
1.8945000000000003,1.8945000000000043,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
1.9970000000000003,1.9970000000000043,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
2.0995000000000004,2.0995000000000044,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
2.2024999999999997,2.202500000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
2.3049999999999997,2.305000000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
2.4075,2.407500000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
2.5105,2.5105000000000017,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
2.613,2.6130000000000018,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
2.7155,2.7155000000000014,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
2.818,2.8180000000000014,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
2.9205,2.9205000000000014,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
3.0235000000000003,3.0235000000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
3.1260000000000003,3.1260000000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
3.2285000000000004,3.2285000000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
3.3315,3.331499999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
3.434,3.433999999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
3.5364999999999998,3.536499999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
3.6390000000000002,3.638999999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
3.7415000000000003,3.741499999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
3.8445000000000005,3.8444999999999974,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
3.9470000000000005,3.9469999999999974,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
4.049500000000001,4.049499999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
4.152499999999999,4.152499999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
4.254999999999999,4.254999999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
4.3575,4.357499999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
4.4605,4.460499999999995,90.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,6
4.563,4.562999999999994,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
4.6655,4.665499999999994,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
4.768,4.7679999999999945,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
4.8705,4.8704999999999945,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
4.9735,4.9735,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
5.076,5.076,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
5.1785,5.1785,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
5.2815,5.281500000000005,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
5.384,5.384000000000005,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
5.4865,5.486500000000005,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
5.5895,5.589500000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
5.692,5.692000000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
5.7945,5.794500000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
5.897,5.897000000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
5.9995,5.999500000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
6.102500000000001,6.102500000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
6.205,6.205000000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
6.3075,6.307500000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
6.4105,6.410500000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
6.513000000000001,6.513000000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
6.615500000000001,6.615500000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
6.718000000000001,6.718000000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
6.820500000000001,6.820500000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
6.9235,6.9235,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
7.025999999999999,7.025999999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
7.1285,7.128499999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
7.231500000000001,7.231499999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
7.334000000000001,7.333999999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
7.436500000000001,7.436499999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
7.539499999999999,7.539499999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
7.6419999999999995,7.641999999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
7.7444999999999995,7.744499999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
7.8469999999999995,7.846999999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
7.9495,7.949499999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
8.052499999999998,8.052499999999995,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
8.154999999999998,8.154999999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
8.257499999999999,8.257499999999995,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
8.3605,8.3605,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
8.463000000000001,8.463000000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
8.5655,8.5655,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
8.668500000000002,8.668500000000005,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
8.771,8.771000000000006,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
8.8735,8.873500000000005,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
8.976,8.975999999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
9.0785,9.078499999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
9.181500000000002,9.181500000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
9.284,9.284000000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
9.3865,9.386500000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
9.4895,9.489500000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
9.592,9.592000000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
9.694500000000001,9.694500000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
9.797,9.797000000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
9.899500000000002,9.899500000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
10.002500000000001,10.002500000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
10.105,10.105,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
10.207500000000001,10.207500000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
10.3105,10.3105,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
10.413,10.413,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
10.5155,10.5155,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
10.618500000000001,10.6185,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
10.721,10.720999999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
10.8235,10.8235,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
10.926,10.925999999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
11.028500000000001,11.0285,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
11.1315,11.131499999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
11.234,11.233999999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
11.336500000000001,11.336499999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
11.439499999999999,11.439499999999995,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
11.542,11.541999999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
11.644499999999999,11.644499999999995,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
11.7475,11.747499999999995,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
11.850000000000001,11.849999999999994,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
11.9525,11.9525,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
12.055000000000001,12.055000000000001,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
12.1575,12.157499999999994,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
12.260499999999999,12.260499999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
12.363,12.363000000000007,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
12.465499999999999,12.465500000000006,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
12.5685,12.568500000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
12.671,12.671000000000005,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
12.7735,12.773500000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
12.876,12.876000000000005,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
12.9785,12.978500000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
13.0815,13.081500000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
13.184,13.184000000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
13.2865,13.286500000000004,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
13.3895,13.389500000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
13.492,13.492,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
13.5945,13.594500000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
13.6975,13.6975,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
13.8,13.8,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
13.9025,13.9025,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
14.005,14.005,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
14.1075,14.1075,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
14.210500000000001,14.2105,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
14.312999999999999,14.312999999999999,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
14.4155,14.4155,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
14.518500000000001,14.518499999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
14.621,14.620999999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
14.723500000000001,14.723499999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
14.826,14.825999999999997,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
14.928500000000001,14.928499999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
15.031500000000003,15.031500000000003,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
15.134000000000002,15.134000000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
15.236500000000003,15.236499999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
15.339500000000001,15.339499999999996,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
15.442000000000002,15.442000000000002,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
15.544500000000001,15.544500000000008,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
15.647499999999999,15.647500000000006,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
15.75,15.75,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
15.8525,15.852499999999994,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
15.955,15.955,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
16.0575,16.057500000000005,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
